,year,month,decimal,average,average_unc,trend,trend_unc
169,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.48219981252732663,0.001996394319210956,0.4685109562708574,0.0010527466280938463
170,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.4865547587635568,0.0019955970052611843,0.469684430049601,0.0010513439370986425
171,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.49157747190003503,0.0019973941357011474,0.4709050643490995,0.0010494431945172252
172,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4973687317514785,0.0020050716944787785,0.47227768113881025,0.0010470416879457553
173,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.5029202286880209,0.0019673109820259735,0.4738261167230958,0.0010441359621272547
174,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.5057375045942716,0.0019695453273017856,0.47519461510229904,0.0010407217936854462
175,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.5041391507068888,0.001909709595917856,0.47643219265850295,0.0010367941597200624
176,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.49891852740777315,0.0018516134105752804,0.4777641297307777,0.0010323471997059617
177,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.4934491830941626,0.0018495338501803534,0.47920725890864874,0.0010223203455321083
178,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.49080530456662846,0.0018495338501803534,0.480561592226856,0.0010119654510278868
179,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.49111020010363615,0.0018516134105752804,0.4817742857834254,0.0010012723387252324
180,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.49333344823337644,0.0018615101147744023,0.48296298736482063,0.0009902300518341966
181,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.49686356182967806,0.0018613857591709584,0.4840959060933033,0.000978826773158485
182,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.5013138695223414,0.0018556719857018152,0.485356274259397,0.0009670497325294007
183,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.5063467216703359,0.0018556719857018152,0.4864734374290894,0.000954885100708748
184,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.5117868520063547,0.0018556719857018152,0.4873773919298595,0.0009423178672629333
185,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.5166847375312004,0.0018327650634431512,0.48820966769373764,0.0009293316993449687
186,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.5188867690631517,0.0018377314669027257,0.48886647512146436,0.0009189050952487281
187,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.5168245824978475,0.0018393210301227603,0.48959787442944785,0.0009082951062292477
188,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.5110534213555045,0.001849033155763063,0.4902608553107213,0.00089749522850274
189,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.5046712314486055,0.0018495338501803538,0.4905678124845059,0.0008864985220684973
190,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.5010894667081254,0.0018511758025243992,0.4908663363739515,0.0008864985220684973
191,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.5008113812438106,0.0018452736171696116,0.4914033784215104,0.0008864985220684972
192,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.5024796798337555,0.001828766407738854,0.49194415609894937,0.0008864985220684973
193,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.5052144094136338,0.001828766407738854,0.4923414980422069,0.0008864985220684972
194,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.5088473775562113,0.001834847859269718,0.4929097110784722,0.0008864985220684973
195,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.5134436188799298,0.0018371015567000182,0.4937185638726783,0.0008864985220684972
196,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.5187574117609739,0.001842401814058064,0.494648123564452,0.0008864985220684973
197,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.5236978319727543,0.0018438931990843797,0.4955729086748992,0.0008864985220684972
198,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.5261178302398585,0.0018580250117919415,0.49645243509575016,0.0008864985220684973
199,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.5240280816178408,0.0018580250117919415,0.49713395034269525,0.0008864985220684972
200,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.5183768423593446,0.0018640730990276426,0.49800516176625453,0.0008864985220684973
201,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.5128120558544133,0.0018692040046798292,0.499152061324076,0.0008864985220684972
202,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.5102181822696235,0.0018677947979923836,0.5004304812946512,0.0008818842936618201
203,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.5107774901505004,0.0018602661846568566,0.5017845260570296,0.0008771798244627181
204,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.5133554386812428,0.0018461515276279364,0.5031840139072901,0.0008723836545584407
